encoding,cycles,instret,0x0001,0x0002,0x0003,0x0004,0x0005,0x0006,0x0007,0x0008,0x0009,0x000a,0x000b,0x000c,0x000d,0x000e,0x000f,0x0010,0x0011,0x0012,0x0013,0x0014,0x0015,0x0016,0x0017,0x0018,0x0019,0x001a,0x001b,0x001c,0x001d,0x001e,0x001f,0x0020,0x0021,0x0022,0x0023,0x0024,0x0025,0x0026,0x0029,0x002a
0x5a00604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x5c00604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x5e00604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x6000604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x6200604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x6400604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x6600604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x6800604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x6a00604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x6c00604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x6e00604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x7000604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x7200604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x7400604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x7600604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x7800604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x7a00604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x7c00604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x7e00604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x8000604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x8200604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x8400604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x8600604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x8800604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x8a00604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x8c00604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x8e00604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x9000604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x9200604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x9400604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x9600604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x9800604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x9a00604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x9c00604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x9e00604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xa000604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xa200604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xa400604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xa600604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xa800604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xaa00604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xac00604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xae00604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xb000604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xb200604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xb400604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xb600604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xb800604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xba00604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xbc00604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xbe00604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xc000604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xc200604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xc400604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xc600604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xc800604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xca00604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xcc00604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xce00604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xd000604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xd200604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xd400604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xd600604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xd800604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xda00604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xdc00604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xde00604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xe000604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xe200604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xe400604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xe600604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xe800604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xea00604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xec00604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xee00604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xf000604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xf200604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xf400604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xf600604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xf800604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xfa00604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xfc00604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0xfe00604b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x0000704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x0200704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x0400704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x0600704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x0800704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x0a00704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x0c00704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x0e00704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x1000704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x1200704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x1400704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x1600704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x1800704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x1a00704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x1c00704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x1e00704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x2000704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x2200704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x2400704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x2600704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x2800704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x2a00704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x2c00704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x2e00704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x3000704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x3200704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x3400704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x3600704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x3800704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x3a00704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x3c00704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x3e00704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x4000704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x4200704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x4400704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x4600704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x4800704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x4a00704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x4c00704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x4e00704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x5000704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x5200704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x5400704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x5600704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x5800704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x5a00704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x5c00704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x5e00704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x6000704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x6200704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x6400704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x6600704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x6800704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x6a00704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x6c00704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x6e00704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x7000704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x7200704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x7400704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x7600704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x7800704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x7a00704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x7c00704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x7e00704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
0x8000704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x8200704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x8400704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,1
0x8600704b,470,32,49,0,0,1,0,0,0,1,1,0,0,3,1,0,0,1,1,1,0,3,0,44,0,0,0,0,0,1,25,3,0,3,0,0,0,0,0,1,0,0
